MOBILE_NUMBER,CERT_NO,NAME,CERT_TYPE,GENDER,AGE,INNET_DATE,AREA_ID,PAY_MODE,SERVICE_TYPE,GROUP_FLAG,USER_STATUS,STOP_MONTH,TOTAL_FEE_FIRST,OUT_FLUX_FEE_FIRST,OUT_CALL_FEE_FIRST,INTER_LONG_FEE_FIRST,INCR_FEE_FIRST,TOTAL_FEE_SECOND,OUT_FLUX_FEE_SECOND,OUT_CALL_FEE_SECOND,INTER_LONG_FEE_SECOND,TOTAL_FEE_THIRD,OUT_FLUX_FEE_THIRD,OUT_CALL_FEE_THIRD,INTER_LONG_FEE_THIRD,OUT_DURA_M1,OUT_NUM_M1,IN_DURA_M1,IN_NUM_M1,OUT_COUNROAM_NUM_M1,OUT_INTERROAM_NUM_M1,IN_COUNROAM_NUM_M1,IN_INTERROAM_NUM_M1,OUT_COUNLONG_NUM_M1,OUT_INTERLONG_NUM_M1,TOTAL_FLUX_M1,FREE_FLUX_M1,BILL_FLUX_M1,FACTORY_DESC,UP_TIME,DEV_CHANGE_NUM_Y1,WEIXIN_APP_NUM_M1,WX_VISIT_CNT_M1,WX_ACTIVE_MAX_DAYS_M1,GOUWU_APP_NUM_M1,GW_VISIT_CNT_M1,GW_ACTIVE_MAX_DAYS_M1,SJYH_APP_NUM_M1,SJYH_VISIT_CNT_M1,SJYH_ACTIVE_MAX_DAYS_M1,WAIMAI_APP_NUM_M1,WM_VISIT_CNT_M1,WM_ACTIVE_MAX_DAYS_M1,daikuan_app_num_m3,REAL_HOME_FLAG_M1,LIKE_HOME_FLAG_M1,REAL_WORK_FLAG_M1,LIKE_WORK_FLAG_M1,ST_NUM_M1,MONTH_ID,Y
13000000065,A00000065,A00000065,0101,1,24,08/19/2017,V0610100,01,40AAAAAA,0,11,0,52.3,29.1,2.9,0.0,1.3,56.8,31.0,3.4,0.0,96.1,66.0,3,0.0,20.65,17,62.616666667,50,17,0,50,0,0,0,11525.697544,10822.8161,702.88144398,苹果,2017-08-19,1,1,17210,28,13,3870,28,1,9,1,0,,,23,0,1,0,0,135,201802,0
13000000066,A00000066,A00000066,0101,2,25,02/16/2017,V0150100,01,40AAAAAA,0,11,0,57.6,27.3,11.3,0.0,0,54.6,27.4,8.2,0.0,60.4,30.9,10.5,0.0,286.28333333,131,91.65,64,0,0,0,0,107,0,6620.8639783,5990.3847904,630.47918799,苹果,2017-06-27,2,1,4787,17,11,1142,11,0,,,0,,,3,0,0,0,0,242,201803,0
13000000067,A00000067,A00000067,0101,1,21,04/20/2017,V0610100,01,40AAAAAA,0,11,0,95.2,35.6,0,0.0,0.6,116.6,57.0,0,0.0,100.1,40.7,0,0.0,81.283333333,78,136.5,112,0,0,0,0,4,0,15145.156986,14072.79809,1072.3588953,苹果,2017-04-20,1,1,3381,30,9,232,22,0,,,1,4,1,6,0,0,0,0,56,201803,0
13000000068,A00000068,A00000068,0101,2,27,07/22/2013,V0442000,01,40AAAAAA,0,11,0,106.0,0.0,0,0.0,0,107.62,1.62,0,0.0,106.0,0.0,0,0.0,124.65,60,75.733333333,40,57,0,37,0,3,0,7314.629939,7314.629939,0,苹果,2018-01-03,2,1,47514,30,20,23233,29,1,5,2,1,3,1,12,0,1,0,0,234,201801,0
13000000069,A00000069,A00000069,0101,1,28,03/03/2012,V0420500,01,30AAAAAA,1,11,0,251.8,40.0,0,0.0,0,251.3,40.0,0,0.0,251.9,40.0,0,0.0,245.183333,155,232.416667,239,117,0,206,0,8,0,9082.1964797,9082.1964797,0,苹果,2016-08-05,1,1,9413,28,8,823,19,0,,,2,21,2,,0,0,0,0,123,201802,0
13000000070,A00000070,A00000070,0101,1,24,06/21/2017,V0450100,01,40AAAAAA,0,11,0,199.0,0.0,0,0.0,0,199.0,0.0,0,0.0,199.0,0.0,0,0.0,6.0166666667,9,62.483333333,40,1,0,8,0,3,0,2003.391077,2003.391077,0,苹果,2017-06-21,1,1,4492,20,4,91,11,1,10,1,2,7,1,4,1,1,1,1,123,201803,0
13000000071,A00000071,A00000071,0101,2,33,11/08/2013,V0440400,01,40AAAAAA,0,11,0,250.0,0.0,141.1,0.0,5,250.0,60.0,53.28,0.0,269.2,0.0,142.08,0.0,42.033333333,47,54.8,53,8,0,16,0,14,0,22956.18588,22956.18588,0,苹果,2016-03-29,1,1,29522,31,9,3370,26,0,,,0,,,19,0,1,0,0,30,201803,0
13000000072,A00000072,A00000072,0101,1,30,04/09/2013,V0370100,01,40AAAAAA,1,11,0,253.49,0.0,45.49,0.0,0,181.94,0.0,3.84,0.0,154.34,0.0,5.58,0.0,452.76666667,323,223.43333333,162,3,7,2,7,32,0,786.40089893,756.36671542,30.03418351,华为,2017-10-19,3,1,1924,10,2,24,3,0,,,0,,,,0,1,0,0,239,201803,0
13000000073,A00000073,A00000073,0101,1,30,09/22/2014,V0130400,01,40AAAAAA,0,11,0,118.0,0.0,0,0.0,22.8,147.0,0.0,0,0.0,172.85,24.85,0,0.0,215.45,183,336.5,237,0,0,0,0,1,0,11993.068208,11993.068208,0,苹果,2017-09-13,2,1,17816,31,11,4614,27,1,519,12,1,17,2,3,0,1,0,0,215,201803,0
13000000074,A00000074,A00000074,0101,2,29,04/14/2015,V0150200,01,40AAAAAA,1,11,0,50.0,0.0,0,0.0,0,50.0,0.0,0,0.0,50.0,0.0,0,0.0,38.583333333,27,102.7,78,0,0,0,0,1,0,1584.0750531,1584.0750531,0,**,2015-07-01,1,1,1212,11,5,377,9,0,,,0,,,4,1,1,1,1,104,201803,0
13000000075,A00000075,A00000075,0101,1,31,07/27/2010,V0133000,01,40AAAAAA,0,11,0,286.3,0.0,147,0.0,26.8,253.3,0.0,113.7,0.0,386.05,180.0,79.7,0.0,1144.6166667,671,574.53333333,453,0,0,0,0,0,0,40107.624813,40107.624813,0,苹果,2016-10-25,1,1,48436,31,8,1297,28,3,299,8,1,62,3,10,0,1,0,0,703,201803,0
13000000076,A00000076,A00000076,0101,2,33,12/05/2012,V0650100,01,40AAAAAA,0,11,0,86.0,0.0,0,0.0,0,86.0,0.0,0,0.0,86.0,0.0,0,0.0,96.116666667,94,90.283333333,127,9,0,17,0,1,0,2153.0790634,2153.0790634,0,苹果,2017-04-03,1,1,12808,31,11,5924,26,0,,,0,,,6,1,1,0,0,204,201801,0
13000000077,A00000077,A00000077,0101,1,28,09/24/2013,V0420100,01,40AAAAAA,0,11,0,150.1,25.4,20.4,0.0,0.3,130.0,4.4,41,0.0,195.2,47.0,49.2,0.0,63.333333333,70,120.16666667,120,6,0,13,0,2,0,14236.611521,14099.236381,137.37514019,苹果,2017-06-16,2,1,27420,28,12,3182,27,0,,,0,,,8,0,0,0,0,454,201802,0
13000000078,A00000078,A00000078,0101,2,28,07/17/2011,V0370900,01,40AAAAAA,0,11,0,78.44,52.44,0,0.0,0,6.0,0.0,0,0.0,28.7,22.7,0,0.0,175.06666667,87,334.66666667,109,43,0,53,0,21,0,6452.4537839,6184.5852918,267.86849213,苹果,2016-09-27,1,1,59779,31,8,2860,30,0,,,1,1,1,3,1,1,0,0,269,201801,0
13000000079,A00000079,A00000079,0101,2,20,11/04/2017,V0430100,01,40AAAAAA,0,11,0,61.5,29.6,11.3,0.0,1.6,59.5,29.4,11.1,0.0,56.1,30.9,4.5,0.0,59.4,88,74.35,114,12,0,15,0,19,0,17693.782575,17260.536304,433.24627111,苹果,2017-11-04,1,1,30632,29,11,1264,23,1,72,1,3,44,4,1,0,1,0,0,467,201803,0
13000000080,A00000080,A00000080,0101,2,20,01/15/2017,V0310000,01,40AAAAAA,0,11,0,69.0,0.0,0,0.0,0,115.9,43.25,0,0.0,176.0,115.95,0,0.0,138,46,238.35,56,18,0,26,0,18,0,1596.2165785,1596.2165785,0,苹果,2017-03-18,2,1,5385,24,16,1403,22,0,,,1,3,3,8,0,0,0,0,388,201802,0
13000000081,A00000081,A00000081,0101,1,24,02/08/2013,V0342400,01,40AAAAAA,0,11,0,203.31,96.21,0,0.0,5.8,123.56,18.21,0,0.0,156.0,50.65,0,0.0,523.71666667,97,271.65,77,97,0,77,0,0,0,2563.8973455,2066.2756166,497.62172889,欧珀,2016-02-06,1,1,30405,31,27,16226,31,2,36,3,1,27,13,21,0,1,0,1,137,201801,0
13000000082,A00000082,A00000082,0101,2,24,03/27/2015,V0360100,01,40AAAAAA,0,11,0,211.0,76.0,0,0.0,20,200.8,69.8,0,0.0,165.6,42.6,0,0.0,172.83333333,109,133.21666667,137,109,0,137,0,0,0,9073.5004501,8691.8695525,381.63089753,苹果,2016-07-21,2,1,19416,31,8,2216,25,0,,,0,,,4,0,1,0,0,126,201803,0
13000000083,A00000083,A00000083,0101,1,26,06/16/2012,V0430700,01,40AAAAAA,1,281,1,70.6,0.0,17.16,0.0,0,100.0,43.2,0,0.0,81.1,24.66,0,0.0,277.1,130,174.21666667,137,0,0,0,0,8,0,409.76921176,394.18412017,15.58509159,华为,2017-08-03,3,1,6266,27,4,637,20,1,34,8,0,,,6,1,1,1,1,63,201801,0
13000000084,A00000084,A00000084,0101,1,22,05/11/2014,V0440100,01,40AAAAAA,0,11,0,108.0,0.0,0,0.0,0,108.0,0.0,0,0.0,54.0,0.0,0,0.0,9.3166666667,9,68.533333333,21,9,0,20,0,0,0,1337.340043,1337.340043,0,苹果,2016-05-27,1,1,12349,31,10,1052,23,1,1,1,1,3,1,3,0,1,1,1,81,201803,0
13000000085,A00000085,A00000085,0101,2,25,02/10/2013,V0360200,01,30AAAAAA,0,11,0,51.3,0.0,0,0.0,5.7,86.0,0.0,30,0.0,4.33,0.0,0,0.0,246.799994,166,210.166668,160,0,0,0,0,2,0,2231.8973817,2231.8973817,0,苹果,2017-03-02,3,1,22304,19,8,608,17,3,13,7,0,,,6,0,0,0,0,118,201802,0
13000000086,A00000086,A00000086,0101,2,25,08/29/2017,V0500000,01,40AAAAAA,0,11,0,162.5,92.0,26,0.0,25.5,91.7,31.4,15.6,0.0,71.8,34.2,18.2,0.0,165.21666667,170,133.8,130,170,0,130,0,0,0,46303.612016,44926.599431,1377.0125856,苹果,2018-01-01,1,1,103915,31,10,4755,24,0,,,1,15,2,,0,1,0,0,56,201803,0
13000000087,A00000087,A00000087,0101,1,30,02/16/2017,V0130500,01,40AAAAAA,0,11,0,200.0,0.0,0,0.0,0,200.0,0.0,0,0.0,200.0,0.0,0,0.0,232.23333333,268,154.83333333,188,0,0,0,0,0,0,34151.805193,34151.805193,0,维沃,2018-02-27,2,1,141425,31,11,8710,28,1,84,3,0,,,5,1,1,0,0,146,201803,0
13000000088,A00000088,A00000088,0101,1,39,08/10/2013,V0440600,01,40AAAAAA,0,11,0,30.0,0.0,0,0.0,0,30.0,0.0,0,0.0,36.3,3.3,0,0.0,136.73333333,100,218.56666667,146,8,0,6,0,15,0,12.4350996,12.4350996,0,小米,2017-11-25,5,1,41,4,3,44,4,0,,,0,,,,0,1,0,0,112,201803,0
13000000089,A00000089,A00000089,0101,1,29,02/08/2012,V0130100,01,40AAAAAA,0,11,0,206.35,82.2,40.2,0.0,16,154.95,0.0,72.15,0.0,145.45,0.0,62.1,0.0,212.6,229,251.76666667,311,0,0,0,0,4,0,3979.1694908,3720.3215713,258.84791947,苹果,2016-08-05,2,1,67290,28,5,2003,25,0,,,0,,,1,0,0,0,0,430,201802,0
13000000090,A00000090,A00000090,0101,1,22,08/07/2016,V0420100,05,200101AA,0,11,0,213.6,177.6,0,0.0,0,165.0,129.0,0,0.0,291.0,255.0,0,0.0,56.41667,40,56.833334,46,0,0,0,0,9,0,1616.2049674,1084.4215087,531.7834587,苹果,2016-12-15,2,1,22705,29,6,901,28,0,,,1,202,5,5,0,0,0,0,54,201801,0
13000000091,A00000091,A00000091,0101,1,31,06/27/2016,V0370900,01,40AAAAAA,1,11,0,122.15,0.0,0,0.0,0,70.0,0.0,0,0.0,86.35,0.0,0,0.0,572.55,456,444.06666667,490,19,0,16,0,38,0,10699.886205,10479.607144,220.27906131,苹果,2016-07-04,1,1,9337,31,12,2985,28,0,,,0,,,14,1,1,0,0,216,201803,0
13000000092,A00000092,A00000092,0101,1,42,12/16/2004,V0370100,02,200101AA,0,11,0,17.42,0.0,14.22,0.0,0.1,17.1,0.0,13.2,0.0,24.14,0.0,19.44,0.0,403.716668,260,293.583337,260,3,0,6,0,1,0,1031.5902433,1031.5902433,0,欧珀,2017-11-27,3,1,12879,25,12,3681,25,0,,,0,,,2,1,1,0,0,545,201803,0
13000000093,A00000093,A00000093,0101,1,32,10/25/2012,V0440700,01,40AAAAAA,0,11,0,253.77,54.9,0,0.0,15,206.16,0.0,0,0.0,279.0,0.0,0,0.0,12.533333333,18,40.883333333,33,18,0,33,0,0,0,34111.418155,33889.563686,221.8544693,苹果,2016-02-29,1,1,96027,31,13,1776,27,5,106,9,3,244,13,17,1,1,1,1,84,201803,0
13000000094,A00000094,A00000094,0101,2,29,04/28/2016,V0650100,01,40AAAAAA,0,11,0,88.6,0.0,0,0.0,0,66.0,0.0,0,0.0,66.0,0.0,0,0.0,217.86666667,81,146.45,59,0,0,0,0,13,0,1850.8852949,1793.5591373,57.32615757,苹果,2017-12-24,5,1,13319,26,9,1212,16,1,10,3,1,41,3,2,0,0,0,1,116,201802,0
13000000095,A00000095,A00000095,0101,2,31,01/17/2015,V0410100,01,40AAAAAA,0,11,0,24.1,0.0,0,0.0,15,24.1,0.0,0,0.0,27.0,0.0,1.8,0.0,0,0,1.3333333333,3,0,0,3,0,0,0,,,,小米,2017-10-12,2,,,,,,,,,,,,,,1,1,1,1,19,201801,0
13000000096,A00000096,A00000096,0101,1,22,04/14/2014,V0430100,05,30AAAAAA,0,12,0,70.91,44.71,0,0.0,0,118.38,87.08,4,0.0,72.76,42.06,3,0.0,26.916667,21,147.700004,58,0,0,0,0,0,0,1665.2070312,1484.640625,180.56640625,苹果,2017-02-20,4,1,37195,31,4,173,20,0,,,1,72,1,20,0,0,1,1,57,201801,0
13000000097,A00000097,A00000097,0101,1,26,07/09/2013,V0610100,01,40AAAAAA,1,11,0,30.0,0.0,10,0.0,0,24.2,0.0,4.2,0.0,28.2,0.0,8.2,0.0,23.316666667,44,27.816666667,32,22,0,14,0,7,0,0.13245869,0.13245869,0,小米,2016-05-07,1,1,53,1,1,9,1,0,,,0,,,,0,1,0,1,197,201801,0
13000000098,A00000098,A00000098,0101,1,34,03/28/2011,V0372801,02,200101AA,1,11,0,30.66,13.28,6.18,0.0,8.1,26.45,9.73,5.52,0.0,34.83,14.56,9.17,0.0,33.666666,25,91.016666,49,1,0,3,0,3,0,969.62782001,969.62782001,0,欧珀,2016-12-18,2,1,6172,24,6,951,21,1,67,4,0,,,,1,1,0,0,159,201801,0
13000000099,A00000099,A00000099,0101,1,25,08/28/2013,V0610100,05,30AAAAAA,0,12,0,140.0,0.0,0,0.0,0,140.0,0.0,9.6,0.0,140.0,0.0,0,0.0,49.366667,46,75.216665,76,0,0,0,0,3,0,2854.4101562,2854.4101562,0,苹果,2016-09-27,1,1,1430,22,5,55,7,0,,,0,,,2,1,1,0,0,178,201802,0
13000000100,A00000100,A00000100,0101,1,34,04/21/2015,V0410900,01,40AAAAAA,0,11,0,333.92,0.0,0,0.0,45.25,370.78,0.0,0,0.0,250.3,0.0,0,0.0,326.13333333,210,414.08333333,259,117,0,135,0,20,0,19616.668134,19488.264555,128.40357971,苹果,2017-02-23,4,1,32284,31,7,1217,30,5,312,16,1,2,2,10,0,1,0,0,1011,201801,0
13000000101,A00000101,A00000101,0101,2,21,10/11/2014,V0430100,01,40AAAAAA,1,11,0,49.9,20.0,10.9,0.0,0,68.7,0.0,18.7,0.0,131.8,60.0,21.8,0.0,59.566666667,88,110.13333333,98,39,0,41,0,9,0,4575.5994014,4332.0978946,243.5015068,荣耀,2018-01-29,3,1,6082,5,4,1141,5,0,,,0,,,,0,1,0,0,183,201801,0
13000000102,A00000102,A00000102,0101,2,33,12/17/2016,V0440100,01,30AAAAAA,0,11,0,176.0,0.0,0,0.0,0,176.0,0.0,0,0.0,186.23,5.0,36.03,0.0,61.966669,35,235.016666,47,35,0,46,0,0,0,3885.2542581,3885.2542581,0,苹果,2016-12-17,1,1,19403,27,6,5525,21,0,,,0,,,4,0,0,0,0,165,201803,0
13000000103,A00000103,A00000103,0101,1,21,05/18/2013,V0350100,05,200101AA,0,12,0,100.0,19.01,8.4,0.0,11,149.74,69.04,21.2,0.0,173.3,19.0,35.8,0.0,18.466666,37,22.283333,51,0,0,0,0,0,0,3611.4296875,3596.8544921,14.575195312,三星,2018-01-28,3,1,11978,28,7,902,25,0,,,1,4,2,6,0,0,0,0,403,201801,0
13000000104,A00000104,A00000104,0101,1,24,07/25/2016,V0342200,01,40AAAAAA,0,11,0,16.0,0.0,0,0.0,0,16.0,0.0,0,0.0,16.0,0.0,0,0.0,160.35,70,117.81666667,83,0,0,0,0,47,0,186.08146759,186.08146759,0,苹果,2018-02-28,3,1,2138,12,9,351,6,0,,,0,,,,0,0,0,0,11,201802,0
13000000105,A00000105,A00000105,0101,2,36,01/12/2018,V0513000,01,40AAAAAA,1,11,0,200.0,0.0,0,0.0,0,200.0,0.0,0,0.0,199.8,0.0,0,0.0,330.86666667,365,296.41666667,283,0,0,0,0,9,0,10094.343771,10094.343771,0,苹果,2018-01-12,3,1,38497,27,10,1432,15,2,453,12,0,,,4,0,0,0,0,148,201803,0
13000000106,A00000106,A00000106,0101,2,25,06/03/2017,V0130900,01,40AAAAAA,0,11,0,72.7,30.3,8.4,0.0,15,111.4,59.2,18.1,0.0,74.6,28.1,12.4,0.0,68.45,103,54.833333333,77,0,0,0,0,10,0,20152.63916,19589.635199,563.00396063,苹果,2017-06-03,1,1,22936,26,8,1852,17,0,,,3,33,2,2,0,0,0,1,229,201803,0
13000000107,A00000107,A00000107,0101,2,32,04/24/2011,V0420100,01,40AAAAAA,1,11,0,281.0,60.0,0,0.0,15,245.9,60.0,0,0.0,240.9,60.0,0,0.0,18.3,33,43.016666667,47,0,0,0,0,0,0,9655.0683774,9453.561325,201.50705242,苹果,2016-12-26,1,1,13198,31,13,2831,28,2,43,1,2,8,1,21,0,0,0,0,19,201801,0
13000000108,A00000108,A00000108,0101,1,25,05/05/2015,V0320600,01,40AAAAAA,0,11,0,358.39,51.6,0,0.0,0,159.08,1.5,0,0.0,124.18,0.0,0,0.0,54.583333333,58,108.1,73,0,0,0,0,11,0,14046.710328,13874.021583,172.68874455,苹果,2017-11-08,1,1,12758,30,12,880,23,1,7,1,1,1,1,15,0,0,0,0,101,201803,0
13000000109,A00000109,A00000109,0101,1,30,09/09/2012,V0430100,01,40AAAAAA,1,11,0,198.0,0.0,0,0.0,0,198.0,0.0,0,0.0,201.0,0.0,0,0.0,290.95,296,386.21666667,376,0,0,0,0,17,0,11355.872385,11355.872385,0,苹果,2016-11-28,2,1,56128,30,16,2995,30,1,46,5,3,161,12,26,1,1,0,0,341,201801,0
13000000110,A00000110,A00000110,0101,1,25,09/06/2015,V0430100,01,40AAAAAA,0,11,0,95.0,0.0,0,0.0,45,95.0,0.0,0,0.0,209.3,114.3,0,0.0,4.5333333333,3,0.45,1,0,0,0,0,1,0,686.02380182,686.02380182,0,苹果,2017-09-01,3,1,731,14,6,643,16,2,323,6,0,,,12,1,1,1,1,56,201801,0
13000000111,A00000111,A00000111,0101,1,24,08/07/2016,V0440100,01,40AAAAAA,0,11,0,665.0,540.0,0,0.0,50,343.92,180.0,17.42,0.0,268.7,59.7,0,0.0,41.6,34,33.683333333,54,0,0,0,0,10,0,23758.605617,21683.499041,2075.1065759,华为,2017-10-12,3,1,25989,31,7,1559,25,2,54,3,2,181,15,24,0,0,0,0,135,201803,0
13000000112,A00000112,A00000112,0101,1,31,02/16/2013,V0610100,01,40AAAAAA,0,11,0,165.0,0.0,0,0.0,9,165.0,0.0,0,0.0,205.65,18.89,0,0.0,280.86666667,181,104.35,96,0,0,0,0,23,0,3737.206088,3737.206088,0,苹果,2017-09-25,3,1,5455,31,9,242,19,0,,,0,,,6,0,0,0,0,300,201801,0
13000000113,A00000113,A00000113,0101,1,30,11/29/2013,V0350500,01,40AAAAAA,0,11,0,188.47,46.5,0,0.0,0.1,97.07,0.0,0,0.0,127.27,30.3,0,0.0,74.166666667,83,150.31666667,136,0,0,0,0,4,0,5402.9120512,5251.6897621,151.22228909,苹果,2015-12-10,1,1,1456,29,6,338,16,0,,,0,,,10,1,1,0,0,100,201801,0
13000000114,A00000114,A00000114,0101,1,23,09/10/2014,V0370100,05,30AAAAAA,0,12,0,109.58,70.38,0,0.0,0,103.12,63.92,0,0.0,78.33,39.33,0,0.0,41.016667,26,31.88333,39,0,0,0,0,3,0,1246.9513568,1049.393013,197.55834388,乐视,2016-07-25,1,1,3889,18,6,1934,16,0,,,0,,,6,0,1,1,1,92,201801,0
13000000115,A00000115,A00000115,0101,2,26,03/11/2015,V0310000,01,40AAAAAA,0,11,0,24.0,0.0,1.8,0.0,0,24.0,0.0,1.95,0.0,64.9,42.9,0,0.0,52.35,41,99.7,62,0,0,0,0,6,0,584.66299818,584.66299818,0,欧珀,2017-04-03,1,1,15834,19,8,770,18,0,,,1,3,3,3,0,0,0,0,135,201803,0
13000000116,A00000116,A00000116,0101,1,25,07/29/2010,V0370200,01,40AAAAAA,0,11,0,99.9,2.15,0,0.0,15,85.9,3.15,0,0.0,85.5,0.0,0,0.0,84.566666667,77,59.483333333,76,0,0,0,0,0,0,63119.798875,63079.677698,40.12117767,华为,2018-01-30,4,1,6905,17,6,122,9,1,7,1,0,,,1,0,1,1,1,209,201801,0
13000000117,A00000117,A00000117,0101,1,24,11/28/2014,V0441900,01,30AAAAAA,0,11,0,97.33,1.33,40.84,0.0,2.74,102.0,6.0,40.84,0.0,109.1,3.0,47.03,0.0,333.849998,97,68.583336,46,97,0,46,0,0,0,2883.3614034,2883.3614034,0,苹果,2017-05-10,2,1,39155,31,8,7154,31,1,8,3,2,16,1,4,0,0,0,0,32,201801,0
13000000118,A00000118,A00000118,0101,2,38,03/21/2017,V0110000,01,40AAAAAA,0,11,0,92.8,30.9,2.6,0.0,0.3,125.9,31.0,34.4,0.0,116.9,30.1,25.2,0.0,395.63333333,235,683.25,303,28,0,12,0,51,0,13075.62889,12776.142767,299.48612213,欧珀,2017-04-07,2,1,275669,31,13,23992,31,3,119,6,0,,,11,0,1,0,0,315,201801,0
13000000119,A00000119,A00000119,0101,2,53,01/23/2014,V0372801,01,40AAAAAA,0,11,0,36.39,0.0,0,0.0,0,34.15,0.0,0,0.0,34.53,0.0,0,0.0,195.2,223,217.15,202,0,0,0,0,17,0,9844.0407094,9844.0407094,0,苹果,2018-01-26,5,1,42631,28,12,1880,24,1,9,1,2,209,7,6,0,0,0,1,75,201802,0
13000000120,A00000120,A00000120,0101,1,39,12/01/2008,V0410500,01,40AAAAAA,0,11,0,99.4,0.0,0,0.0,0.4,101.8,0.0,0.1,0.0,103.8,0.0,0.7,0.0,737.65,147,789.3,173,118,0,142,0,3,0,5171.6519527,5171.6519527,0,荣耀,2017-04-07,1,1,25428,30,24,5052,30,5,296,8,1,2,2,8,0,1,0,0,520,201803,0
13000000121,A00000121,A00000121,0101,2,34,10/28/2011,V0370900,01,40AAAAAA,1,11,0,19.7,0.0,0,0.0,1,40.3,0.0,0,0.0,56.0,0.0,0,0.0,160.5,98,315.01666667,181,0,0,0,0,8,0,0.07141495,0.07141495,0,欧珀,2017-11-13,1,,,,,,,,,,,,,,0,1,1,1,116,201803,0
13000000122,A00000122,A00000122,0101,2,22,08/23/2014,V0350400,01,200101AA,0,11,0,36.0,0.0,0,0.0,0,69.6,0.0,33.6,0.0,54.0,0.0,33,0.0,193.266667,153,150.083333,143,0,0,0,0,19,0,19610.467275,19610.467275,0,苹果,2017-12-12,1,1,6381,27,13,2125,25,0,,,3,70,4,4,0,1,0,0,95,201802,0
13000000123,A00000123,A00000123,0101,1,50,11/20/2013,V0410100,01,40AAAAAA,0,11,0,63.0,0.0,0,0.0,4,78.0,0.0,0,0.0,63.0,0.0,0,0.0,39.483333333,28,41.75,43,19,0,11,0,0,0,11679.476249,11679.476249,0,苹果,2017-04-22,1,1,27506,30,18,2403,26,1,10,1,2,58,2,4,0,0,0,0,96,201803,0
13000000124,A00000124,A00000124,0101,1,23,08/26/2016,V0350100,01,200101AA,0,11,0,119.45,0.0,6.85,0.0,6,118.4,0.0,6.4,0.0,117.64,0.0,5.04,0.0,54.95,41,69.533335,78,5,0,2,0,8,0,5204.0832777,5204.0832777,0,苹果,2017-06-16,2,1,5240,28,16,736,26,3,31,3,1,1,1,10,0,1,0,0,54,201801,0
13000000125,A00000125,A00000125,0101,2,60,05/07/2012,V0120000,01,40AAAAAA,0,11,0,50.75,0.0,0,0.0,0,44.33,0.0,0,0.0,44.27,0.0,0,0.0,315.88333333,136,160.81666667,121,0,0,0,0,1,0,1106.544342,1106.544342,0,苹果,2016-10-20,1,1,7019,22,9,2012,18,0,,,1,9,3,3,1,1,1,1,111,201801,0
13000000126,A00000126,A00000126,0101,1,26,09/01/2017,V0320500,01,40AAAAAA,0,11,0,16.9,0.0,7,0.0,0.25,9.75,0.0,0,0.0,9.7,0.0,0,0.0,211.96666667,57,89.416666667,35,0,0,0,0,10,0,3010.5317487,3010.5317487,0,三星,2017-11-05,2,1,37761,30,18,2712,27,4,195,15,2,17,3,10,0,1,1,1,89,201801,0
13000000127,A00000127,A00000127,0101,2,25,07/12/2014,V0410300,01,40AAAAAA,0,11,0,165.0,0.0,12.75,0.0,0,165.0,0.0,15.9,0.0,165.0,0.0,16.5,0.0,77.283333333,117,115.83333333,167,0,0,0,0,2,0,6409.3048763,6409.3048763,0,苹果,2016-12-25,3,1,21528,28,13,2682,27,0,,,1,1,1,4,0,0,0,0,54,201803,0
13000000128,A00000128,A00000128,0101,1,46,02/28/2013,V0370200,01,40AAAAAA,0,11,0,94.2,0.0,0,0.0,5,105.0,0.0,0,0.0,104.0,0.0,0,0.0,111.53333333,160,134.23333333,162,0,0,0,0,0,0,36499.522334,36499.522334,0,苹果,2017-01-09,1,1,12803,24,11,4925,17,1,3,1,3,1599,6,8,0,0,0,1,362,201801,0
13000000129,A00000129,A00000129,0101,1,30,04/11/2013,V0330100,01,40AAAAAA,0,11,0,111.4,41.1,24.15,0.0,0,46.15,0.0,1,0.0,70.3,0.0,22.95,0.0,239.95,104,191.58333333,103,104,0,101,0,0,0,1702.8247699,1559.816429,143.00834082,苹果,2017-08-23,2,1,4494,23,9,1063,21,1,6,5,0,,,6,1,1,0,0,200,201802,0
13000000130,A00000130,A00000130,0101,1,21,09/19/2016,V0440700,05,30AAAAAA,1,12,0,56.2,0.0,0,0.0,1.91,64.0,0.0,0,0.0,40.0,0.0,0,0.0,116.316659,112,68.200002,96,7,0,8,0,27,0,15172.731646,15172.731646,0,苹果,2016-11-13,2,1,58313,28,13,2472,28,4,90,11,1,1,1,6,0,0,0,0,150,201802,0
13000000131,A00000131,A00000131,0101,1,31,11/20/2010,V0432500,01,40AAAAAA,1,11,0,118.25,0.6,1.65,0.0,0,83.2,1.2,0,0.0,95.5,19.5,0,0.0,156.61666667,109,263.61666667,184,0,0,0,0,5,0,1147.5767354,1145.9684057,1.60832977,魅族,2018-01-14,2,1,25559,31,3,226,14,0,,,0,,,,0,0,0,0,1120,201801,0
13000000132,A00000132,A00000132,0101,1,36,10/21/2011,V0342100,01,40AAAAAA,1,11,0,165.0,0.0,0,0.0,14.88,165.0,0.0,0,0.0,166.35,0.0,1.35,0.0,153.95,82,370.28333333,170,82,0,170,0,0,0,2744.3059701,2744.3059701,0,华为,2017-09-25,3,1,23500,24,24,3940,24,1,9,2,1,13,3,21,0,0,0,0,140,201801,0
